2009
21,Agosto,lector136,Los viajes en la sombra,Emma Álvarez,No ficción literaria,30,No
20,Septiembre,lector136,Los viajes en la sombra,Emma Álvarez,No ficción literaria,23,Si
04,Enero,lector138,Los bosques del astrolabio,Clara Roldán,Ensayo,90,No
19,Septiembre,lector050,Las memorias lúcidas,Ariadna Martí,Teatro,20,No
11,Octubre,lector031,La sombra infinita,Isabella Caballero,Teatro,5,No
14,Febrero,lector094,Las inciertas ruinas,Mario León,Ciencia ficción,28,No
06,Septiembre,lector113,El océano bajo catedral,Daniela Cortés,Biografía,50,No
30,Octubre,lector042,La errante catedral,Ximena Nogueira,Crónica,30,No
29,Noviembre,lector042,La errante catedral,Ximena Nogueira,Crónica,21,Si
05,Enero,lector083,La sombra de los carnavales,Álvaro León,Romance,51,No
16,Octubre,lector004,El mercado sobre el reloj,Marta Rosales,Thriller,7,No
19,Julio,lector024,El último trono,Ximena Ibarra,Cuento,8,No
13,Mayo,lector051,Las ciénegas bajo las ciénegas,Andrés Paredes,Realismo mágico,7,No
08,Octubre,lector080,La última llave,Renata Rojas,Terror,30,No
07,Noviembre,lector080,La última llave,Renata Rojas,Terror,49,Si
26,Diciembre,lector141,La memoria bajo los santuarios,Ariadna Serrano,Romance,19,No
12,Noviembre,lector124,Los ríos brillantes,Thiago Roldán,Realismo mágico,30,No
12,Diciembre,lector124,Los ríos brillantes,Thiago Roldán,Realismo mágico,28,Si
24,Febrero,lector058,Las brumas tras sueños,Mateo Herrera,Juvenil,28,No
06,Febrero,lector069,Los cerrojos de los puentes,Milan Pineda,Biografía,14,No
07,Diciembre,lector042,La travesía tras los ríos,Irene Ferreyra,Aventura,24,No
21,Noviembre,lector021,Las perdidas ciudades,Isabella Paredes,Romance,30,No
21,Diciembre,lector021,Las perdidas ciudades,Isabella Paredes,Romance,27,Si
17,Abril,lector016,El salvaje astrolabio en los mercados,Julián Delgado,Cuento,28,No
11,Noviembre,lector134,La ruina tras canciones,Noa Carranza,Juvenil,21,No
21,Octubre,lector080,El retrato infinito,Emma Pineda,Crónica,26,No
15,Septiembre,lector050,El viaje tras las catedrales,Renata Rojas,Novela histórica,56,No
