2011
27,Junio,lector015,El trono secreto,Gonzalo Mendoza,Policiaca,21,No
08,Noviembre,lector035,El cerrojo del archivo,Milan Pineda,Poesía,30,No
08,Diciembre,lector035,El cerrojo del archivo,Milan Pineda,Poesía,37,Si
21,Marzo,lector056,El perdido faro,Luna Araujo,Autoficción,20,No
23,Febrero,lector050,Las ciudades de los carnavales,Candela Peña,Realismo mágico,21,No
22,Febrero,lector060,El santuario incierto,Ariadna Acosta,Realismo mágico,56,No
23,Abril,lector133,Los retratos lejanos,Ximena Nogueira,Autoficción,28,No
23,Septiembre,lector030,Los veloces códices en el viaje,Emma Álvarez,Cuento,21,No
01,Octubre,lector121,La ciénega frágil,Alba Caballero,Ciencia ficción,6,No
05,Junio,lector018,La sombra infinita,Isabella Caballero,Teatro,29,No
04,Diciembre,lector111,El dorado baluarte bajo los retratos,Noa Rivas,Fantasía,56,No
16,Junio,lector112,Los dorados mercados del laberinto,Samuel Torres,Realismo mágico,30,No
16,Julio,lector112,Los dorados mercados del laberinto,Samuel Torres,Realismo mágico,100,Si
05,Mayo,lector080,El infinito cerrojo tras los jardines,Inés Serrano,Teatro,10,No
12,Enero,lector053,Los frágiles santuarios de la catacumba,Ximena Nogueira,Cuento,33,No
27,Enero,lector053,Las cartas bajo los páramos,Daniela Calderón,Thriller,16,No
06,Diciembre,lector112,La llave última,Bruno Torres,Fantasía,24,No
24,Abril,lector112,La memoria tras la catedral,Pablo Palacios,Aventura,14,No
20,Octubre,lector122,Las memorias veloces,Adrián Muñoz,Romance,3,No
12,Abril,lector117,Los inviernos secretos,Elena Rojas,Crónica,20,No
29,Marzo,lector018,La férrea ruina bajo la bruma,Mario León,Thriller,20,No
30,Junio,lector011,La eterna cartas,Valentina Santos,Misterio,14,No
21,Septiembre,lector102,La campana en los cerrojos,Isabella Paredes,Aventura,49,No
09,Febrero,lector068,La campana tras campanas,Ximena Ibarra,Policiaca,7,No
07,Abril,lector053,Los perdidos santuarios sobre el sueño,Isabella Paredes,Terror,27,No
06,Marzo,lector000,Los olvidados sueños tras los carnavales,Pablo Carranza,Juvenil,27,No
09,Agosto,lector029,El veloz mercado,Ximena Ferreyra,Juvenil,14,No
12,Enero,lector062,Los sueños secretos,Nicolás Miranda,Ensayo,35,No
22,Julio,lector035,Los baluartes inciertos,Samuel López,Teatro,25,No
02,Octubre,lector148,El océano bajo faro,Noa Paz,Thriller,30,No
01,Noviembre,lector148,El océano bajo faro,Noa Paz,Thriller,20,Si
18,Enero,lector053,Los salvajes santuarios,Sergio Campos,Romance,30,No
17,Febrero,lector053,Los salvajes santuarios,Sergio Campos,Romance,21,Si
16,Agosto,lector024,Las llaves secretas,Valentina Santos,Ciencia ficción,22,No
15,Enero,lector011,Los salvajes santuarios,Sergio Campos,Romance,30,No
02,Septiembre,lector015,Los tronos bajo el mercado,Julián Nogueira,Autoficción,3,No
10,Noviembre,lector145,La ciénega tras catedral,Julián Salas,Poesía,23,No
18,Diciembre,lector145,La veloz campana del sueño,Mateo Herrera,Novela histórica,100,No
11,Noviembre,lector135,Los páramos salvajes,Sara Suárez,Poesía,27,No
28,Julio,lector043,El retrato perdido,Ximena Nogueira,No ficción literaria,15,No
08,Noviembre,lector039,La dorada catedral,Nicolás Vega,Biografía,1,No
23,Enero,lector000,La errante ciudad de las sombras,Julia Navarro,No ficción literaria,56,No
09,Julio,lector029,El pacto en canciones,Mateo Fuentes,Cuento,17,No
19,Septiembre,lector062,Las travesías en la fortaleza,Gonzalo Nogueira,Misterio,30,No
19,Octubre,lector062,Las travesías en la fortaleza,Gonzalo Nogueira,Misterio,56,Si
10,Agosto,lector018,Los infinitos laberintos bajo la llave,Clara Roldán,Biografía,14,No
28,Febrero,lector020,El incierto cometa sobre la sombra,Thiago Carranza,Teatro,30,No
30,Marzo,lector020,El incierto cometa sobre la sombra,Thiago Carranza,Teatro,14,Si
08,Abril,lector047,Los ríos sombríos,Rafael Herrera,No ficción literaria,14,No
02,Diciembre,lector100,El eterno pacto,Nicolás Valdés,Realismo mágico,3,No
28,Agosto,lector120,La bruma bajo bruma,Oliver Ibarra,Terror,20,No
13,Julio,lector102,El cometa perdido,Marta Rosales,Ciencia ficción,20,No
29,Julio,lector000,El reloj lejano,Andrés Mendoza,Juvenil,35,No
19,Mayo,lector133,Las férreas travesías,Elena Campos,Terror,21,No
03,Marzo,lector083,Los inciertos retratos sobre el páramo,Bruno Torres,No ficción literaria,16,No
08,Octubre,lector122,El mercado sobre catedrales,Hugo Soria,Biografía,12,No
24,Mayo,lector000,Los sueños tras los inviernos,Paula Romero,Policiaca,28,No
14,Octubre,lector000,La llave dorada,Julián Salas,Ensayo,30,No
13,Noviembre,lector000,La llave dorada,Julián Salas,Ensayo,56,Si
14,Mayo,lector116,Los archivos tras santuarios,Mateo Herrera,Terror,21,No
25,Enero,lector078,El viaje tras travesías,Pablo Pineda,Cuento,1,No
16,Septiembre,lector047,Los tronos salvajes,Valentina Ibarra,Romance,35,No
23,Octubre,lector004,Las ciénegas bajo las ciénegas,Andrés Paredes,Realismo mágico,9,No
06,Febrero,lector117,El olvidado reloj tras las canciones,Elena Paredes,Novela histórica,30,No
08,Marzo,lector117,El olvidado reloj tras las canciones,Elena Paredes,Novela histórica,6,Si
03,Diciembre,lector066,El último códice sobre el santuario,Gonzalo Mendoza,Cuento,20,No
01,Septiembre,lector111,El santuario de la ruina,Elena Paredes,Romance,20,No
16,Febrero,lector038,La canción lúcida,Nora Palacios,No ficción literaria,6,No
03,Junio,lector090,Los infinitos ríos bajo los inviernos,Julia Serrano,Thriller,10,No
22,Diciembre,lector090,La olvidada fortaleza tras la catedral,Hugo Santos,Fantasía,42,No
10,Junio,lector056,La brillante canción en la belladona,Iker Delgado,Ciencia ficción,5,No
28,Mayo,lector031,Los cerrojos tras reloj,Rafael Herrera,Crónica,6,No
02,Julio,lector131,La férrea llave de la sombra,Pablo Ibarra,Misterio,12,No
25,Marzo,lector066,La sombra infinita,Isabella Caballero,Teatro,6,No
09,Octubre,lector054,Los infinitos ríos tras el mercado,Julián Nogueira,Fantasía,27,No
24,Marzo,lector054,Los salvajes santuarios,Sergio Campos,Romance,56,No
13,Septiembre,lector002,Los archivos en astrolabio,Irene Gómez,Misterio,21,No
15,Julio,lector074,La ciénega frágil,Alba Caballero,Ciencia ficción,10,No
12,Noviembre,lector136,Los cerrojos veloces,Sara Suárez,Ensayo,28,No
06,Agosto,lector071,El lejano océano en el espejo,Valentina Ibarra,Thriller,27,No
06,Marzo,lector118,El invierno tras travesías,Pablo Suárez,Distopía,5,No
19,Marzo,lector071,Los cerrojos en pacto,Andrés Mendoza,Realismo mágico,29,No
18,Abril,lector068,Los lúcidos inviernos,Irene López,Novela histórica,6,No
09,Agosto,lector136,La travesía tras los ríos,Irene Ferreyra,Aventura,2,No
05,Julio,lector092,Los carnavales sobre retratos,Candela Delgado,No ficción literaria,19,No
10,Noviembre,lector054,Los cometas en el códice,Samuel Suárez,Autoficción,28,No
06,Mayo,lector091,La llave de memoria,Pablo Ibarra,Fantasía,7,No
28,Septiembre,lector012,Los veloces laberintos,Pablo Pineda,No ficción literaria,7,No
14,Junio,lector133,El infinito cerrojo tras los jardines,Inés Serrano,Teatro,27,No
19,Noviembre,lector016,El reloj de ruinas,Daniela Muñoz,Crónica,14,No
15,Julio,lector131,La brillante sombra sobre la bruma,Noa Benítez,Aventura,21,No
15,Julio,lector145,El lejano océano en el espejo,Valentina Ibarra,Thriller,21,No
30,Julio,lector083,El bosque tras trono,Pablo Palacios,Distopía,43,No
25,Marzo,lector122,El eterno pacto,Nicolás Valdés,Realismo mágico,15,No
28,Abril,lector058,El mercado sobre el reloj,Marta Rosales,Thriller,2,No
23,Agosto,lector002,Las llaves secretas,Valentina Santos,Ciencia ficción,21,No
01,Septiembre,lector139,Los pactos eternos,Mateo Fuentes,Ensayo,56,No
18,Julio,lector054,La errante sombra sobre los cerrojos,Irene Cruz,Realismo mágico,17,No
03,Julio,lector133,El retrato olvidado,Sergio Campos,Misterio,56,No
23,Enero,lector012,El santuario bajo la fortaleza,Clara Roldán,Teatro,14,No
02,Octubre,lector124,Las infinitas memorias,Marta Varela,Realismo mágico,56,No
27,Agosto,lector028,Las doradas catedrales,Álvaro Ferreyra,Teatro,56,No
16,Febrero,lector029,La llave en mercados,Julia Serrano,Novela histórica,24,No
06,Abril,lector045,La perdida ruina en las sombras,Iker Valdés,Teatro,41,No
14,Octubre,lector014,La canción eterna,Hugo Nogueira,Teatro,4,No
29,Abril,lector148,La sombra infinita,Isabella Caballero,Teatro,37,No
04,Septiembre,lector109,El jardín bajo los inviernos,Samuel López,Cuento,25,No
02,Octubre,lector041,Los dorados mercados del laberinto,Samuel Torres,Realismo mágico,24,No
21,Noviembre,lector142,El faro bajo relojes,Pablo Salas,Ensayo,30,No
21,Diciembre,lector142,El faro bajo relojes,Pablo Salas,Ensayo,49,Si
21,Septiembre,lector112,Las canciones bajo la catedral,Marco Álvarez,Poesía,20,No
04,Febrero,lector060,Los pactos eternos,Mateo Fuentes,Ensayo,24,No
03,Febrero,lector068,Los lejanos ríos,Gonzalo Mendoza,Autoficción,6,No
07,Noviembre,lector111,El lejano mercado,Julián Delgado,Fantasía,17,No
14,Agosto,lector083,La catacumba bajo la ciénega,Oliver Ibarra,Distopía,25,No
22,Agosto,lector068,El carnaval tras el códice,Noa Mendoza,Crónica,56,No
16,Agosto,lector131,El bosque tras los códices,Emma Álvarez,Crónica,28,No
09,Octubre,lector036,Los retratos férreos,Renata Torres,Ciencia ficción,25,No
22,Marzo,lector102,Los sueños tras los inviernos,Paula Romero,Policiaca,8,No
12,Noviembre,lector045,El océano bajo catedral,Daniela Cortés,Biografía,28,No
09,Enero,lector029,Los astrolabios inciertos,Andrés Paredes,Terror,41,No
06,Julio,lector004,Los veloces laberintos,Pablo Pineda,No ficción literaria,12,No
28,Septiembre,lector035,Los ríos sombríos,Rafael Herrera,No ficción literaria,14,No
30,Abril,lector109,La cartas bajo cerrojos,Daniela Calderón,Autoficción,7,No
28,Diciembre,lector021,Los faros bajo los espejos,Ariadna Martí,Cuento,20,No
18,Agosto,lector071,Los frágiles páramos de las fortalezas,Pablo Acosta,Terror,22,No
11,Marzo,lector131,El mercado en el santuario,Milan Reyes,Crónica,24,No
23,Junio,lector074,La incierta llave,Sergio Campos,Novela histórica,56,No
14,Agosto,lector101,El pacto sobre la bruma,Ariadna Martí,Poesía,22,No
18,Febrero,lector020,La olvidada campana,Alba Caballero,Fantasía,26,No
28,Junio,lector133,El infinito río,Julia Navarro,Fantasía,20,No
30,Abril,lector076,Los carnavales férreos,Inés Campos,Realismo mágico,14,No
30,Agosto,lector141,Los perdidos páramos,Álvaro Ferreyra,Cuento,20,No
21,Abril,lector114,Los cometas bajo el mercado,Hugo Santos,Thriller,5,No
03,Octubre,lector089,Los lúcidos jardines,Ariadna Serrano,Misterio,27,No
21,Enero,lector055,La olvidada fortaleza tras la catedral,Hugo Santos,Fantasía,35,No
27,Mayo,lector054,Los férreos pactos,Lucía Araujo,Distopía,15,No
05,Abril,lector087,El puente bajo catacumba,Candela Peña,Juvenil,21,No
14,Noviembre,lector080,Las lúcidas llaves del santuario,Valentina Ibarra,Novela histórica,8,No
25,Marzo,lector119,Las canciones en el carnaval,Bruno Torres,Policiaca,30,No
24,Abril,lector119,Las canciones en el carnaval,Bruno Torres,Policiaca,20,Si
10,Abril,lector076,El retrato infinito,Emma Pineda,Crónica,15,No
03,Noviembre,lector000,Los perdidos santuarios sobre el sueño,Isabella Paredes,Terror,21,No
04,Agosto,lector116,Los olvidados océanos,Noa Paz,Fantasía,56,No
30,Enero,lector114,La sombra de los carnavales,Álvaro León,Romance,30,No
01,Marzo,lector114,La sombra de los carnavales,Álvaro León,Romance,10,Si
20,Abril,lector044,La canción bajo el páramo,Julián Salas,Realismo mágico,27,No
01,Noviembre,lector015,La catedral errante,Irene Gómez,Ciencia ficción,7,No
12,Noviembre,lector101,La catacumba en los bosques,Tomás Araujo,Misterio,28,No
06,Agosto,lector021,El laberinto de viajes,Raúl Montoya,Policiaca,25,No
20,Julio,lector074,El carnaval sobre los faros,Gael Silva,Biografía,3,No
16,Febrero,lector123,Los veloces códices en el viaje,Emma Álvarez,Cuento,28,No
04,Septiembre,lector079,Las llaves secretas,Valentina Santos,Ciencia ficción,30,No
04,Octubre,lector079,Las llaves secretas,Valentina Santos,Ciencia ficción,7,Si
26,Julio,lector087,La frágil memoria,Mario Bautista,Biografía,24,No
29,Julio,lector045,El jardín bajo los inviernos,Samuel López,Cuento,19,No
12,Septiembre,lector083,El cometa perdido,Marta Rosales,Ciencia ficción,22,No
17,Marzo,lector072,El santuario bajo la fortaleza,Clara Roldán,Teatro,30,No
16,Abril,lector072,El santuario bajo la fortaleza,Clara Roldán,Teatro,21,Si
07,Julio,lector045,El bosque perdido,Ximena Nogueira,Policiaca,56,No
28,Mayo,lector007,Los lúcidos carnavales,Samuel Torres,Biografía,20,No
11,Septiembre,lector030,La bruma tras mercados,Sara Calderón,Realismo mágico,30,No
11,Octubre,lector030,La bruma tras mercados,Sara Calderón,Realismo mágico,20,Si
25,Abril,lector050,Los lúcidos carnavales,Samuel Torres,Biografía,23,No
21,Junio,lector029,El puente bajo catacumba,Candela Peña,Juvenil,16,No
11,Abril,lector024,El jardín en pacto,Inés Serrano,Poesía,30,No
11,Mayo,lector024,El jardín en pacto,Inés Serrano,Poesía,18,Si
18,Diciembre,lector015,Las catedrales bajo el laberinto,Luna Araujo,Policiaca,35,No
21,Junio,lector110,El santuario bajo los puentes,Ximena Ibarra,No ficción literaria,30,No
21,Julio,lector110,El santuario bajo los puentes,Ximena Ibarra,No ficción literaria,42,Si
10,Septiembre,lector120,Los dorados mercados del laberinto,Samuel Torres,Realismo mágico,56,No
27,Octubre,lector118,La salvaje ruina sobre los espejos,Adrián Muñoz,Thriller,22,No
29,Junio,lector055,La brillante sombra sobre la bruma,Noa Benítez,Aventura,7,No
23,Octubre,lector054,Los sueños tras los inviernos,Paula Romero,Policiaca,14,No
01,Mayo,lector135,El veloz trono,Pablo Acosta,Novela histórica,25,No
28,Abril,lector139,La errante catedral,Ximena Nogueira,Crónica,27,No
27,Julio,lector122,Las cartas tras los jardines,Thiago Carranza,Cuento,56,No
30,Marzo,lector114,El férreo sueño bajo el laberinto,Raúl Montoya,Autoficción,22,No
27,Agosto,lector111,Los océanos dorados,Iker Delgado,Policiaca,25,No
25,Junio,lector023,El incierto jardín bajo el jardín,Samuel Suárez,Teatro,27,No
14,Enero,lector024,Los bosques tras las sombras,Ariadna Acosta,Teatro,21,No
15,Octubre,lector008,Las ruinas sobre cometas,Julián Nogueira,No ficción literaria,1,No
23,Julio,lector002,Los océanos sobre las sombras,Paula Romero,Autoficción,15,No
14,Noviembre,lector129,La belladona helada,Ximena Caballero,Novela histórica,7,No
21,Noviembre,lector024,El puente de cometas,Samuel Torres,Distopía,15,No
08,Junio,lector047,Los olvidados océanos,Noa Paz,Fantasía,29,No
22,Agosto,lector060,La catedral en la ciénega,Iker Valdés,Cuento,27,No
02,Enero,lector074,La llave dorada,Julián Salas,Ensayo,21,No
12,Noviembre,lector024,El bosque sobre bruma,Gonzalo Nogueira,Romance,5,No
12,Julio,lector086,Las llaves tras ruinas,Vega Soria,Misterio,9,No
19,Septiembre,lector136,Los lúcidos santuarios,Tomás Flores,Fantasía,11,No
23,Diciembre,lector074,La ruina de los páramos,Sara Suárez,Realismo mágico,90,No
