2003
14,Abril,lector007,Las cartas tras los jardines,Thiago Carranza,Cuento,8,No
15,Septiembre,lector064,El archivo bajo los faros,Marta Rosales,Misterio,30,No
15,Octubre,lector064,El archivo bajo los faros,Marta Rosales,Misterio,20,Si
05,Mayo,lector071,El bosque tras trono,Pablo Palacios,Distopía,4,No
02,Marzo,lector041,Las férreas travesías,Elena Campos,Terror,27,No
19,Abril,lector135,El cometa de llave,Tomás Araujo,Thriller,56,No
19,Enero,lector072,Los salvajes baluartes del puente,Julia Serrano,Romance,28,No
21,Enero,lector111,Los infinitos ríos tras el mercado,Julián Nogueira,Fantasía,14,No
20,Junio,lector062,El puente de cometas,Samuel Torres,Distopía,9,No
05,Noviembre,lector125,La catedral en la ciénega,Iker Valdés,Cuento,20,No
07,Septiembre,lector072,El sombrío sueño,Vega Delgado,Juvenil,10,No
13,Julio,lector146,Las sombrías brumas sobre el océano,Marta Rosales,Terror,17,No
16,Marzo,lector091,El férreo baluarte,Mario Bautista,Crónica,30,No
28,Marzo,lector017,Las sombras sobre las cartas,Inés Campos,Biografía,27,No
23,Enero,lector059,El retrato secreto,Noa Carranza,Aventura,17,No
14,Febrero,lector072,Los ríos bajo carnavales,Clara Roldán,Cuento,27,No
27,Agosto,lector126,Las sombrías sombras tras las campanas,Gonzalo Mendoza,Teatro,22,No
05,Marzo,lector098,Los infinitos ríos bajo los inviernos,Julia Serrano,Thriller,30,No
04,Abril,lector098,Los infinitos ríos bajo los inviernos,Julia Serrano,Thriller,56,Si
17,Agosto,lector081,El cometa de llave,Tomás Araujo,Thriller,30,No
16,Septiembre,lector081,El cometa de llave,Tomás Araujo,Thriller,35,Si
25,Enero,lector007,Los frágiles páramos de las fortalezas,Pablo Acosta,Terror,21,No
17,Septiembre,lector070,El veloz mercado,Ximena Ferreyra,Juvenil,10,No
04,Julio,lector041,Las ruinas veloces,Pablo Ibarra,Ciencia ficción,4,No
29,Marzo,lector111,Los laberintos tras pacto,Ariadna Serrano,Thriller,18,No
11,Diciembre,lector118,La belladona helada,Ximena Caballero,Novela histórica,21,No
24,Diciembre,lector135,Los férreos espejos,Irene Cruz,Juvenil,12,No
09,Septiembre,lector111,Las férreas catedrales,Inés Serrano,Crónica,27,No
27,Marzo,lector095,Las ciénegas lúcidas,Sara Suárez,Biografía,7,No
15,Abril,lector046,El río frágil,Inés Rojas,Ciencia ficción,24,No
21,Julio,lector027,La brillante canción en la belladona,Iker Delgado,Ciencia ficción,56,No
27,Diciembre,lector075,La lúcida belladona,Iker Valdés,Poesía,20,No
19,Diciembre,lector126,El último río,Hugo Soria,Teatro,20,No
08,Febrero,lector070,Las sombrías sombras tras las campanas,Gonzalo Mendoza,Teatro,30,No
10,Marzo,lector070,Las sombrías sombras tras las campanas,Gonzalo Mendoza,Teatro,18,Si
08,Octubre,lector029,Los frágiles mercados de las canciones,Irene Ferreyra,Romance,7,No
31,Marzo,lector100,La bruma bajo bruma,Oliver Ibarra,Terror,21,No
15,Julio,lector049,El infinito cerrojo tras los jardines,Inés Serrano,Teatro,6,No
14,Noviembre,lector137,El férreo sueño bajo el laberinto,Raúl Montoya,Autoficción,16,No
15,Septiembre,lector032,El carnaval sobre los faros,Gael Silva,Biografía,30,No
15,Octubre,lector032,El carnaval sobre los faros,Gael Silva,Biografía,21,Si
13,Junio,lector086,La catacumba sobre los santuarios,Julián Delgado,Crónica,35,No
16,Mayo,lector124,El último sueño de los pactos,Adrián Muñoz,Misterio,30,No
15,Junio,lector124,El último sueño de los pactos,Adrián Muñoz,Misterio,8,Si
16,Abril,lector081,Los frágiles páramos de las fortalezas,Pablo Acosta,Terror,7,No
30,Octubre,lector137,Los cometas sobre el cerrojo,Ariadna Acosta,Biografía,29,No
04,Junio,lector001,La catacumba en los bosques,Tomás Araujo,Misterio,30,No
04,Julio,lector001,La catacumba en los bosques,Tomás Araujo,Misterio,35,Si
01,Julio,lector093,La brillante ciudad en las catedrales,Mateo Fuentes,Biografía,4,No
26,Junio,lector060,Los carnavales férreos,Inés Campos,Realismo mágico,22,No
04,Mayo,lector133,Las memorias veloces,Adrián Muñoz,Romance,50,No
23,Junio,lector023,El infinito puente,Gonzalo Nogueira,Fantasía,30,No
23,Julio,lector023,El infinito puente,Gonzalo Nogueira,Fantasía,56,Si
19,Noviembre,lector029,El faro de la memoria,Gonzalo Nogueira,Thriller,7,No
25,Noviembre,lector110,Los ríos bajo carnavales,Clara Roldán,Cuento,30,No
25,Diciembre,lector110,Los ríos bajo carnavales,Clara Roldán,Cuento,7,Si
01,Enero,lector100,El incierto cometa sobre la sombra,Thiago Carranza,Teatro,2,No
02,Abril,lector104,El invierno bajo el faro,Samuel Suárez,No ficción literaria,27,No
13,Septiembre,lector071,El espejo eterno,Noa Paz,Autoficción,3,No
01,Julio,lector073,La llave en los bosques,Irene Gómez,Fantasía,15,No
05,Abril,lector029,La ciudad bajo páramos,Renata Acosta,Poesía,8,No
23,Marzo,lector086,Los astrolabios inciertos,Andrés Paredes,Terror,10,No
26,Mayo,lector005,El archivo tras páramo,Andrés Paredes,Aventura,14,No
17,Septiembre,lector063,Los espejos en océanos,Pablo Palacios,Realismo mágico,26,No
23,Agosto,lector145,La cartas bajo cerrojos,Daniela Calderón,Autoficción,14,No
26,Septiembre,lector116,Las ciénegas bajo las ciénegas,Andrés Paredes,Realismo mágico,27,No
09,Septiembre,lector038,El viaje tras las catedrales,Renata Rojas,Novela histórica,24,No
10,Noviembre,lector052,Los cometas bajo el baluarte,Ximena Ferreyra,Terror,50,No
10,Febrero,lector101,La férrea travesía en los viajes,Samuel Salas,Romance,14,No
09,Julio,lector133,Los baluartes errantes,Nora Palacios,Policiaca,56,No
08,Marzo,lector070,El archivo tras canción,Candela Torres,Realismo mágico,56,No
27,Julio,lector064,Las ruinas olvidadas,Inés Serrano,Cuento,4,No
30,Diciembre,lector027,El mercado sobre catedrales,Hugo Soria,Biografía,2,No
03,Junio,lector052,El trono del trono,Ximena Caballero,Distopía,21,No
08,Mayo,lector086,La ciénega frágil,Alba Caballero,Ciencia ficción,21,No
05,Febrero,lector005,La incierta catedral del laberinto,Marta Rosales,Novela histórica,20,No
24,Abril,lector039,La secreta memoria del bosque,Julián Nogueira,Ciencia ficción,51,No
01,Octubre,lector052,La canción bajo el páramo,Julián Salas,Realismo mágico,10,No
16,Marzo,lector133,El río bajo las llaves,Milan Reyes,Teatro,22,No
25,Noviembre,lector063,Los faros de inviernos,Marta Rosales,Romance,27,No
