2007
27,Mayo,lector053,El espejo último,Nicolás Valdés,Biografía,21,No
23,Octubre,lector109,El viaje tras travesías,Pablo Pineda,Cuento,7,No
08,Enero,lector050,Los retratos férreos,Renata Torres,Ciencia ficción,30,No
07,Febrero,lector050,Los retratos férreos,Renata Torres,Ciencia ficción,2,Si
01,Diciembre,lector077,Las brumas tras laberintos,Valentina Santos,Novela histórica,18,No
14,Mayo,lector070,Los tronos salvajes,Valentina Ibarra,Romance,7,No
16,Abril,lector026,El bosque perdido,Ximena Nogueira,Policiaca,30,No
16,Mayo,lector026,El bosque perdido,Ximena Nogueira,Policiaca,28,Si
13,Junio,lector034,Los laberintos en el espejo,Mario León,Fantasía,9,No
19,Agosto,lector018,La catedral perdida,Isabella Paredes,Novela histórica,19,No
19,Abril,lector107,Los santuarios en el cometa,Vega Soria,Thriller,56,No
22,Enero,lector034,La férrea fortaleza en el espejo,Mario Pineda,Novela histórica,23,No
13,Junio,lector128,El dorado laberinto del faro,Raúl Montoya,Fantasía,24,No
26,Septiembre,lector135,Los santuarios bajo río,Ariadna Serrano,Ciencia ficción,5,No
25,Noviembre,lector110,El lejano carnaval tras el páramo,Ariadna Acosta,Ensayo,30,No
25,Diciembre,lector110,El lejano carnaval tras el páramo,Ariadna Acosta,Ensayo,21,Si
07,Septiembre,lector034,Los cerrojos bajo ruina,Daniela Calderón,Ciencia ficción,15,No
02,Abril,lector127,El veloz trono,Pablo Acosta,Novela histórica,7,No
18,Septiembre,lector010,La férrea ruina bajo la bruma,Mario León,Thriller,30,No
18,Octubre,lector010,La férrea ruina bajo la bruma,Mario León,Thriller,27,Si
05,Abril,lector128,El jardín en pacto,Inés Serrano,Poesía,14,No
27,Julio,lector040,Las infinitas memorias,Marta Varela,Realismo mágico,21,No
25,Marzo,lector034,El río frágil,Inés Rojas,Ciencia ficción,27,No
28,Abril,lector116,El brillante cerrojo,Vega Soria,Ciencia ficción,17,No
07,Mayo,lector150,El frágil sueño,Ximena Caballero,Aventura,14,No
30,Marzo,lector094,Los cometas en el códice,Samuel Suárez,Autoficción,17,No
23,Marzo,lector009,La lúcida belladona,Iker Valdés,Poesía,18,No
11,Diciembre,lector109,El cerrojo en la ciudad,Marco Álvarez,Distopía,37,No
08,Julio,lector143,La lúcida belladona,Iker Valdés,Poesía,7,No
10,Enero,lector141,La canción en archivo,Ariadna Martí,Crónica,35,No
23,Junio,lector005,El último códice sobre el santuario,Gonzalo Mendoza,Cuento,22,No
29,Noviembre,lector114,El laberinto de viajes,Raúl Montoya,Policiaca,56,No
14,Agosto,lector054,Las catacumbas sobre los carnavales,Isabella Caballero,Crónica,21,No
22,Junio,lector076,Las ciénegas sombrías,Renata Rojas,Romance,12,No
