2002
02,Diciembre,lector057,Las travesías en la fortaleza,Gonzalo Nogueira,Misterio,38,No
08,Julio,lector094,El incierto códice,Samuel Suárez,Crónica,56,No
17,Julio,lector001,El mercado veloz,Álvaro Ferreyra,No ficción literaria,20,No
19,Febrero,lector098,El olvidado santuario en el río,Samuel Suárez,Cuento,21,No
24,Septiembre,lector104,La cartas dorada,Ximena Nogueira,Fantasía,27,No
05,Mayo,lector146,Las lúcidas belladonas,Oliver Rivas,Policiaca,4,No
04,Julio,lector146,El cometa en pactos,Luna Paredes,Poesía,11,No
20,Enero,lector147,El último códice sobre el santuario,Gonzalo Mendoza,Cuento,30,No
19,Febrero,lector147,El último códice sobre el santuario,Gonzalo Mendoza,Cuento,14,Si
02,Marzo,lector005,Las campanas del retrato,Elena Campos,Romance,18,No
26,Octubre,lector100,Las lúcidas brumas,Emma Pineda,Cuento,30,No
25,Noviembre,lector100,Las lúcidas brumas,Emma Pineda,Cuento,7,Si
30,Mayo,lector062,Los baluartes inciertos,Samuel López,Teatro,30,No
29,Junio,lector062,Los baluartes inciertos,Samuel López,Teatro,9,Si
04,Agosto,lector052,La perdida ciénega bajo las sombras,Mateo Martí,Cuento,14,No
28,Abril,lector045,La catedral perdida,Isabella Paredes,Novela histórica,28,No
09,Abril,lector148,Las ciénegas bajo las ciénegas,Andrés Paredes,Realismo mágico,27,No
09,Septiembre,lector104,Los inciertos faros,Candela Peña,Aventura,41,No
20,Octubre,lector008,Las sombras sobre las cartas,Inés Campos,Biografía,14,No
24,Diciembre,lector114,Los ríos bajo fortaleza,Irene López,Aventura,4,No
15,Mayo,lector093,Los últimos sueños,Mateo Fuentes,Realismo mágico,56,No
11,Diciembre,lector066,Los laberintos en el espejo,Mario León,Fantasía,10,No
05,Enero,lector076,Las sombrías sombras tras las campanas,Gonzalo Mendoza,Teatro,56,No
20,Julio,lector049,Los eternos jardines sobre el reloj,Daniela Cortés,Poesía,20,No
12,Enero,lector004,La ciénega tras catedral,Julián Salas,Poesía,35,No
13,Octubre,lector001,La belladona del carnaval,Julia Serrano,Fantasía,7,No
08,Septiembre,lector052,Las infinitas memorias,Marta Varela,Realismo mágico,30,No
08,Octubre,lector052,Las infinitas memorias,Marta Varela,Realismo mágico,10,Si
05,Mayo,lector069,El incierto cometa sobre la sombra,Thiago Carranza,Teatro,37,No
04,Mayo,lector051,La salvaje ciénega tras las canciones,Alba Caballero,Romance,28,No
24,Agosto,lector042,Las últimas llaves,Noa Benítez,Romance,14,No
15,Abril,lector084,Los lúcidos inviernos,Irene López,Novela histórica,56,No
11,Julio,lector098,Los salvajes tronos,Marta Varela,Distopía,7,No
08,Octubre,lector037,Los salvajes santuarios,Sergio Campos,Romance,28,No
01,Septiembre,lector000,Los dorados retratos,Inés Campos,Ensayo,28,No
12,Noviembre,lector000,El espejo en las canciones,Tomás Flores,Thriller,90,No
15,Julio,lector051,El archivo de viajes,Luna Paredes,Teatro,30,No
14,Agosto,lector051,El archivo de viajes,Luna Paredes,Teatro,7,Si
06,Septiembre,lector021,Las doradas ruinas,Mario Bautista,Cuento,25,No
29,Septiembre,lector021,La canción en el bosque,Thiago Carranza,Biografía,30,No
14,Diciembre,lector001,Los ríos brillantes,Thiago Roldán,Realismo mágico,4,No
29,Abril,lector005,Los helados mercados,Daniela Cortés,Teatro,30,No
29,Mayo,lector005,Los helados mercados,Daniela Cortés,Teatro,14,Si
03,Abril,lector124,El perdido carnaval tras el faro,Emma Pineda,No ficción literaria,14,No
15,Noviembre,lector043,La catacumba lejana,Pablo Ibarra,Thriller,21,No
11,Agosto,lector105,Las memorias de los océanos,Candela Torres,Juvenil,18,No
11,Enero,lector140,Los cometas bajo el baluarte,Ximena Ferreyra,Terror,20,No
19,Julio,lector066,El incierto jardín bajo el jardín,Samuel Suárez,Teatro,20,No
06,Agosto,lector147,El perdido río,Irene Ferreyra,Terror,41,No
25,Septiembre,lector069,Las cartas doradas,Noa Mendoza,No ficción literaria,17,No
22,Agosto,lector043,Las infinitas memorias,Marta Varela,Realismo mágico,7,No
27,Octubre,lector015,La brillante sombra sobre la bruma,Noa Benítez,Aventura,56,No
20,Octubre,lector066,El lejano invierno de las ciudades,Pablo Palacios,Juvenil,7,No
30,Julio,lector084,El sombrío sueño,Vega Delgado,Juvenil,11,No
22,Marzo,lector106,El jardín en la canción,Julián Salas,Distopía,14,No
17,Agosto,lector005,La canción de ciudades,Andrés Mendoza,Distopía,21,No
12,Diciembre,lector133,La férrea llave de la sombra,Pablo Ibarra,Misterio,16,No
19,Marzo,lector045,Los cerrojos tras reloj,Rafael Herrera,Crónica,30,No
18,Abril,lector045,Los cerrojos tras reloj,Rafael Herrera,Crónica,26,Si
07,Junio,lector062,Las ciudades sobre laberintos,Milan Pineda,Teatro,30,No
07,Julio,lector062,Las ciudades sobre laberintos,Milan Pineda,Teatro,28,Si
11,Junio,lector066,El incierto santuario,Candela Delgado,Crónica,32,No
18,Febrero,lector023,El río de pactos,Pablo Salas,Realismo mágico,4,No
13,Octubre,lector023,La incierta llave,Sergio Campos,Novela histórica,26,No
02,Julio,lector004,El mercado sobre catedrales,Hugo Soria,Biografía,27,No
29,Mayo,lector137,La brillante ciudad en las catedrales,Mateo Fuentes,Biografía,30,No
28,Junio,lector137,La brillante ciudad en las catedrales,Mateo Fuentes,Biografía,10,Si
25,Junio,lector105,La llave dorada,Julián Salas,Ensayo,12,No
