2020
03,Junio,lector072,La errante catedral,Ximena Nogueira,Crónica,28,No
27,Septiembre,lector083,La catacumba bajo la ciénega,Oliver Ibarra,Distopía,30,No
27,Octubre,lector083,La catacumba bajo la ciénega,Oliver Ibarra,Distopía,3,Si
25,Noviembre,lector036,Los carnavales de la campana,Raúl Montoya,Misterio,18,No
19,Septiembre,lector064,Los infinitos mercados,Pablo Carranza,Distopía,21,No
04,Julio,lector087,Las brumas tras sueños,Mateo Herrera,Juvenil,30,No
03,Agosto,lector087,Las brumas tras sueños,Mateo Herrera,Juvenil,25,Si
05,Febrero,lector038,La olvidada campana,Alba Caballero,Fantasía,21,No
14,Enero,lector056,La errante ciudad de las sombras,Julia Navarro,No ficción literaria,30,No
13,Febrero,lector056,La errante ciudad de las sombras,Julia Navarro,No ficción literaria,3,Si
24,Junio,lector033,El infinito río,Julia Navarro,Fantasía,20,No
21,Junio,lector017,Las cartas tras los jardines,Thiago Carranza,Cuento,56,No
15,Junio,lector050,El jardín bajo los inviernos,Samuel López,Cuento,56,No
15,Julio,lector087,Los inciertos inviernos en los inviernos,Clara Valdés,Terror,30,No
14,Agosto,lector087,Los inciertos inviernos en los inviernos,Clara Valdés,Terror,15,Si
10,Enero,lector041,El carnaval de jardín,Noa Navarro,Aventura,20,No
05,Abril,lector150,El bosque perdido,Ximena Nogueira,Policiaca,27,No
07,Septiembre,lector041,Los baluartes de las ciénegas,Tomás López,Autoficción,27,No
30,Octubre,lector018,Los salvajes baluartes del puente,Julia Serrano,Romance,30,No
29,Noviembre,lector018,Los salvajes baluartes del puente,Julia Serrano,Romance,26,Si
01,Diciembre,lector102,La sombra de los carnavales,Álvaro León,Romance,8,No
10,Junio,lector000,Los astrolabios del puente,Ximena Caballero,Juvenil,43,No
11,Julio,lector083,El incierto astrolabio tras el océano,Pablo Suárez,Ensayo,36,No
30,Agosto,lector101,La ciénega en santuario,Sofía Ibarra,Autoficción,56,No
07,Noviembre,lector137,El lejano carnaval,Mateo Fuentes,Poesía,5,No
17,Julio,lector061,El cometa eterno,Daniela Calderón,Policiaca,20,No
25,Abril,lector122,El laberinto de las canciones,Nicolás Valdés,Ensayo,20,No
28,Marzo,lector005,Las llaves en la catacumba,Pablo Pineda,Policiaca,28,No
10,Junio,lector035,La belladona helada,Ximena Caballero,Novela histórica,36,No
03,Octubre,lector091,El carnaval sobre los faros,Gael Silva,Biografía,35,No
12,Agosto,lector143,La ciudad bajo páramos,Renata Acosta,Poesía,14,No
05,Octubre,lector056,Las ruinas olvidadas,Inés Serrano,Cuento,27,No
13,Diciembre,lector029,El veloz trono,Pablo Acosta,Novela histórica,14,No
